City,Date,Year,Month,DAY,pm2_5,pm10,no2,so2,co,AQI,AQI Status,Health Risk
Kolkata,2024-09-11,2024,9,11,133,225,65,30,2.24,147,Poor,29
Kolkata,2024-09-12,2024,9,12,121,208,58,23,0.79,134,Poor,27
Kolkata,2024-09-13,2024,9,13,242,322,40,28,2.3,225,Very Poor,45
Kolkata,2024-09-14,2024,9,14,42,99,49,10,0.71,60,Moderate,12
Kolkata,2024-09-15,2024,9,15,222,300,66,21,2.37,214,Very Poor,43
Kolkata,2024-09-16,2024,9,16,66,154,22,15,1.54,83,Moderate,17
Kolkata,2024-09-17,2024,9,17,109,204,33,33,2.2,122,Poor,24
Kolkata,2024-09-18,2024,9,18,279,334,27,20,0.55,245,Very Poor,49
Kolkata,2024-09-19,2024,9,19,122,141,82,35,1.17,119,Poor,24
Kolkata,2024-09-20,2024,9,20,268,280,64,18,1.79,230,Very Poor,46
Kolkata,2024-09-21,2024,9,21,21,54,87,11,1.66,44,Good,9
Kolkata,2024-09-22,2024,9,22,299,335,46,34,1.8,259,Very Poor,52
Kolkata,2024-09-23,2024,9,23,226,261,74,8,2.19,206,Very Poor,41
Kolkata,2024-09-24,2024,9,24,276,392,59,26,1.72,267,Very Poor,53
Kolkata,2024-09-25,2024,9,25,206,277,45,30,1.91,195,Poor,39
Kolkata,2024-09-26,2024,9,26,160,178,20,15,0.8,137,Poor,27
Kolkata,2024-09-27,2024,9,27,137,216,86,26,2.09,150,Poor,30
Kolkata,2024-09-28,2024,9,28,194,294,87,9,0.66,202,Very Poor,40
Kolkata,2024-09-29,2024,9,29,245,318,80,14,2.24,233,Very Poor,47
Kolkata,2024-09-30,2024,9,30,79,101,10,5,1.67,71,Moderate,14
Kolkata,2024-10-01,2024,10,1,57,91,35,17,0.7,62,Moderate,12
Kolkata,2024-10-02,2024,10,2,177,243,58,12,2.39,172,Poor,34
Kolkata,2024-10-03,2024,10,3,75,149,21,9,2.42,86,Moderate,17
Kolkata,2024-10-04,2024,10,4,108,182,34,5,0.74,115,Poor,23
Kolkata,2024-10-05,2024,10,5,253,265,58,23,1.42,217,Very Poor,43
Kolkata,2024-10-06,2024,10,6,21,103,65,21,1.3,54,Moderate,11
Kolkata,2024-10-07,2024,10,7,80,106,58,16,0.55,83,Moderate,17
Kolkata,2024-10-08,2024,10,8,150,202,66,8,1.25,148,Poor,30
Kolkata,2024-10-09,2024,10,9,65,116,24,37,1.04,72,Moderate,14
Kolkata,2024-10-10,2024,10,10,266,295,33,20,1.78,228,Very Poor,46
Kolkata,2024-10-11,2024,10,11,84,181,82,26,0.89,112,Poor,22
Kolkata,2024-10-12,2024,10,12,108,209,70,19,0.54,130,Poor,26
Kolkata,2024-10-13,2024,10,13,46,141,83,35,0.8,81,Moderate,16
Kolkata,2024-10-14,2024,10,14,51,92,62,25,0.89,65,Moderate,13
Kolkata,2024-10-15,2024,10,15,154,167,61,29,1.52,139,Poor,28
Kolkata,2024-10-16,2024,10,16,131,224,45,21,1.48,141,Poor,28
Kolkata,2024-10-17,2024,10,17,246,360,31,31,1.09,237,Very Poor,47
Kolkata,2024-10-18,2024,10,18,132,176,13,20,1.54,121,Poor,24
Kolkata,2024-10-19,2024,10,19,247,275,54,30,0.81,216,Very Poor,43
Kolkata,2024-10-20,2024,10,20,77,149,37,5,1.78,90,Moderate,18
Kolkata,2024-10-21,2024,10,21,187,234,70,13,1.62,177,Poor,35
Kolkata,2024-10-22,2024,10,22,208,297,25,6,1.49,198,Poor,40
Kolkata,2024-10-23,2024,10,23,91,143,51,17,0.65,98,Moderate,20
Kolkata,2024-10-24,2024,10,24,214,253,22,23,1.84,187,Poor,37
Kolkata,2024-10-25,2024,10,25,73,186,70,27,1.62,106,Poor,21
Kolkata,2024-10-26,2024,10,26,261,345,40,37,2.28,242,Very Poor,48
Kolkata,2024-10-27,2024,10,27,30,72,16,35,0.45,39,Good,8
Kolkata,2024-10-28,2024,10,28,145,264,56,18,0.98,162,Poor,32
Kolkata,2024-10-29,2024,10,29,126,215,28,21,2.28,133,Poor,27
Kolkata,2024-10-30,2024,10,30,153,269,58,13,0.54,168,Poor,34
Kolkata,2024-10-31,2024,10,31,114,135,32,9,1.63,103,Poor,21
Kolkata,2024-11-01,2024,11,1,78,123,12,28,0.77,78,Moderate,16
Kolkata,2024-11-02,2024,11,2,164,212,77,16,1.48,161,Poor,32
Kolkata,2024-11-03,2024,11,3,40,101,52,7,0.78,60,Moderate,12
Kolkata,2024-11-04,2024,11,4,179,198,73,19,1.85,163,Poor,33
Kolkata,2024-11-05,2024,11,5,47,109,60,8,1.51,68,Moderate,14
Kolkata,2024-11-06,2024,11,6,127,203,83,27,1,141,Poor,28
Kolkata,2024-11-07,2024,11,7,205,309,68,5,2.28,208,Very Poor,42
Kolkata,2024-11-08,2024,11,8,108,150,70,33,1.74,113,Poor,23
Kolkata,2024-11-09,2024,11,9,260,283,42,26,2.02,223,Very Poor,45
Kolkata,2024-11-10,2024,11,10,252,284,77,25,2.15,226,Very Poor,45
Kolkata,2024-11-11,2024,11,11,242,336,35,39,1.82,228,Very Poor,46
Kolkata,2024-11-12,2024,11,12,286,400,38,7,1.25,270,Very Poor,54
Kolkata,2024-11-13,2024,11,13,80,108,55,26,1.17,83,Moderate,17
Kolkata,2024-11-14,2024,11,14,161,214,25,37,1.21,149,Poor,30
Kolkata,2024-11-15,2024,11,15,74,134,48,37,1.01,86,Moderate,17
Kolkata,2024-11-16,2024,11,16,217,257,89,35,1.48,203,Very Poor,41
Kolkata,2024-11-17,2024,11,17,65,171,86,14,0.69,101,Poor,20
Kolkata,2024-11-18,2024,11,18,60,164,86,7,0.6,96,Moderate,19
Kolkata,2024-11-19,2024,11,19,71,114,58,32,0.57,81,Moderate,16
Kolkata,2024-11-20,2024,11,20,128,233,22,37,2.24,138,Poor,28
Kolkata,2024-11-21,2024,11,21,267,345,76,11,0.63,252,Very Poor,50
Kolkata,2024-11-22,2024,11,22,208,240,39,22,0.85,183,Poor,37
Kolkata,2024-11-23,2024,11,23,282,388,78,32,2.4,273,Very Poor,55
Kolkata,2024-11-24,2024,11,24,151,194,78,37,0.98,149,Poor,30
Kolkata,2024-11-25,2024,11,25,141,176,10,8,0.93,125,Poor,25
Kolkata,2024-11-26,2024,11,26,180,222,81,24,0.87,172,Poor,34
Kolkata,2024-11-27,2024,11,27,192,291,71,35,1,197,Poor,39
Kolkata,2024-11-28,2024,11,28,31,105,82,7,1.08,63,Moderate,13
Kolkata,2024-11-29,2024,11,29,237,255,60,20,1.93,207,Very Poor,41
Kolkata,2024-11-30,2024,11,30,245,351,33,13,1.75,234,Very Poor,47
Kolkata,2024-12-01,2024,12,1,218,248,28,29,0.87,188,Poor,38
Kolkata,2024-12-02,2024,12,2,222,264,41,25,2.06,198,Poor,40
Kolkata,2024-12-03,2024,12,3,91,142,18,29,0.8,91,Moderate,18
Kolkata,2024-12-04,2024,12,4,277,305,29,33,0.5,235,Very Poor,47
Kolkata,2024-12-05,2024,12,5,108,219,77,34,1.67,135,Poor,27
Kolkata,2024-12-06,2024,12,6,106,166,35,12,1.51,109,Poor,22
Kolkata,2024-12-07,2024,12,7,140,246,36,8,1.51,151,Poor,30
Kolkata,2024-12-08,2024,12,8,129,237,46,36,1.13,144,Poor,29
Kolkata,2024-12-09,2024,12,9,50,114,21,15,2.33,63,Moderate,13
Kolkata,2024-12-10,2024,12,10,51,117,47,26,0.6,70,Moderate,14
Kolkata,2024-12-11,2024,12,11,135,228,65,18,1.88,148,Poor,30
Kolkata,2024-12-12,2024,12,12,99,172,73,8,1.62,115,Poor,23
Kolkata,2024-12-13,2024,12,13,144,196,89,37,1.81,148,Poor,30
Kolkata,2024-12-14,2024,12,14,168,199,18,13,0.65,147,Poor,29
Kolkata,2024-12-15,2024,12,15,292,345,54,12,0.87,260,Very Poor,52
Kolkata,2024-12-16,2024,12,16,144,186,10,16,0.8,129,Poor,26
Kolkata,2024-12-17,2024,12,17,24,92,89,22,2.49,57,Moderate,11
Kolkata,2024-12-18,2024,12,18,155,167,34,9,1.04,134,Poor,27
Kolkata,2024-12-19,2024,12,19,197,301,42,22,2.17,197,Poor,39
Kolkata,2024-12-20,2024,12,20,250,275,89,11,1.67,225,Very Poor,45
Kolkata,2024-12-21,2024,12,21,179,226,31,20,1.34,163,Poor,33
Kolkata,2024-12-22,2024,12,22,163,248,26,31,1.32,161,Poor,32
Kolkata,2024-12-23,2024,12,23,203,217,21,7,1.85,170,Poor,34
Kolkata,2024-12-24,2024,12,24,233,292,65,13,1.32,217,Very Poor,43
Kolkata,2024-12-25,2024,12,25,48,96,54,21,1.51,63,Moderate,13
Kolkata,2024-12-26,2024,12,26,65,141,78,18,2.25,90,Moderate,18
Kolkata,2024-12-27,2024,12,27,113,231,70,27,1.57,139,Poor,28
Kolkata,2024-12-28,2024,12,28,157,255,86,20,0.5,172,Poor,34
Kolkata,2024-12-29,2024,12,29,202,312,70,26,1.85,208,Very Poor,42
Kolkata,2024-12-30,2024,12,30,234,343,58,13,1.84,231,Very Poor,46
Kolkata,2024-12-31,2024,12,31,197,292,52,17,2.11,196,Poor,39
Hyderabad,2024-01-01,2024,1,1,212,302,21,8,0.63,200,Poor,40
Hyderabad,2024-01-02,2024,1,2,114,164,16,27,1.71,109,Poor,22
Hyderabad,2024-01-03,2024,1,3,88,166,39,13,1.81,101,Poor,20
Hyderabad,2024-01-04,2024,1,4,227,321,75,14,2.23,224,Very Poor,45
Hyderabad,2024-01-05,2024,1,5,226,312,86,36,1.58,223,Very Poor,45
Hyderabad,2024-01-06,2024,1,6,129,210,52,22,1.49,137,Poor,27
Hyderabad,2024-01-07,2024,1,7,173,192,40,37,2.43,152,Poor,30
Hyderabad,2024-01-08,2024,1,8,96,106,12,7,1.51,82,Moderate,16
Hyderabad,2024-01-09,2024,1,9,182,206,76,33,1.45,168,Poor,34
Hyderabad,2024-01-10,2024,1,10,239,343,28,7,1.65,227,Very Poor,45
Hyderabad,2024-01-11,2024,1,11,162,268,50,30,2.28,171,Poor,34
Hyderabad,2024-01-12,2024,1,12,103,189,42,9,1.98,116,Poor,23
Hyderabad,2024-01-13,2024,1,13,110,206,23,8,2.07,121,Poor,24
Hyderabad,2024-01-14,2024,1,14,194,257,13,34,1.53,176,Poor,35
Hyderabad,2024-01-15,2024,1,15,242,260,62,17,1.17,211,Very Poor,42
Hyderabad,2024-01-16,2024,1,16,131,235,46,27,0.87,145,Poor,29
Hyderabad,2024-01-17,2024,1,17,237,312,70,17,0.51,226,Very Poor,45
Hyderabad,2024-01-18,2024,1,18,143,171,10,36,1.97,124,Poor,25
Hyderabad,2024-01-19,2024,1,19,59,106,57,15,1.89,72,Moderate,14
Hyderabad,2024-01-20,2024,1,20,126,195,17,26,0.7,124,Poor,25
Hyderabad,2024-01-21,2024,1,21,156,255,11,20,2.24,156,Poor,31
Hyderabad,2024-01-22,2024,1,22,264,358,68,23,1.8,252,Very Poor,50
Hyderabad,2024-01-23,2024,1,23,289,322,53,30,2.09,251,Very Poor,50
Hyderabad,2024-01-24,2024,1,24,198,239,59,6,0.76,182,Poor,36
Hyderabad,2024-01-25,2024,1,25,208,283,51,5,0.67,199,Poor,40
Hyderabad,2024-01-26,2024,1,26,95,113,45,32,1.49,90,Moderate,18
Hyderabad,2024-01-27,2024,1,27,189,259,55,26,2.42,183,Poor,37
Hyderabad,2024-01-28,2024,1,28,37,116,89,19,0.57,71,Moderate,14
Hyderabad,2024-01-29,2024,1,29,288,340,69,11,1.71,259,Very Poor,52
Hyderabad,2024-01-30,2024,1,30,74,140,22,27,1.46,83,Moderate,17
Hyderabad,2024-01-31,2024,1,31,48,79,74,33,1.08,62,Moderate,12
Hyderabad,2024-02-01,2024,2,1,269,313,83,23,1.72,244,Very Poor,49
Hyderabad,2024-02-02,2024,2,2,182,236,22,14,1.36,166,Poor,33
Hyderabad,2024-02-03,2024,2,3,247,281,53,11,1.43,218,Very Poor,44
Hyderabad,2024-02-04,2024,2,4,230,285,22,25,1.62,204,Very Poor,41
Hyderabad,2024-02-05,2024,2,5,52,65,12,31,1.93,47,Good,9
Hyderabad,2024-02-06,2024,2,6,246,283,79,10,0.75,223,Very Poor,45
Hyderabad,2024-02-07,2024,2,7,273,379,25,28,1.35,255,Very Poor,51
Hyderabad,2024-02-08,2024,2,8,253,339,56,16,1.2,239,Very Poor,48
Hyderabad,2024-02-09,2024,2,9,178,279,39,22,0.94,180,Poor,36
Hyderabad,2024-02-10,2024,2,10,250,319,27,37,1.36,226,Very Poor,45
Hyderabad,2024-02-11,2024,2,11,50,160,68,6,2.38,86,Moderate,17
Hyderabad,2024-02-12,2024,2,12,254,370,72,36,2.4,252,Very Poor,50
Hyderabad,2024-02-13,2024,2,13,245,293,80,39,2.2,226,Very Poor,45
Hyderabad,2024-02-14,2024,2,14,54,74,70,8,0.6,63,Moderate,13
Hyderabad,2024-02-15,2024,2,15,179,272,13,5,0.84,173,Poor,35
Hyderabad,2024-02-16,2024,2,16,105,176,73,21,1.39,119,Poor,24
Hyderabad,2024-02-17,2024,2,17,124,195,44,17,0.54,129,Poor,26
Hyderabad,2024-02-18,2024,2,18,130,216,60,20,0.47,141,Poor,28
Hyderabad,2024-02-19,2024,2,19,183,233,51,11,2.06,171,Poor,34
Hyderabad,2024-02-20,2024,2,20,254,300,75,17,1.79,232,Very Poor,46
Hyderabad,2024-02-21,2024,2,21,126,230,89,10,1.19,149,Poor,30
Hyderabad,2024-02-22,2024,2,22,221,248,77,13,0.42,200,Poor,40
Hyderabad,2024-02-23,2024,2,23,283,356,16,7,1.68,251,Very Poor,50
Hyderabad,2024-02-24,2024,2,24,129,231,61,26,1.76,146,Poor,29
Hyderabad,2024-02-25,2024,2,25,263,278,47,30,1.36,224,Very Poor,45
Hyderabad,2024-02-26,2024,2,26,36,133,40,17,2.13,65,Moderate,13
Hyderabad,2024-02-27,2024,2,27,226,342,27,31,2.08,221,Very Poor,44
Hyderabad,2024-02-28,2024,2,28,192,236,37,13,1.24,174,Poor,35
Hyderabad,2024-02-29,2024,2,29,40,101,44,37,0.86,59,Moderate,12
Hyderabad,2024-03-01,2024,3,1,74,170,86,5,2.48,105,Poor,21
Hyderabad,2024-03-02,2024,3,2,107,196,34,27,0.58,119,Poor,24
Hyderabad,2024-03-03,2024,3,3,254,319,47,15,1.53,232,Very Poor,46
Hyderabad,2024-03-04,2024,3,4,276,292,10,36,2.01,227,Very Poor,45
Hyderabad,2024-03-05,2024,3,5,45,141,54,33,1.26,75,Moderate,15
Hyderabad,2024-03-06,2024,3,6,70,160,45,7,2.19,92,Moderate,18
Hyderabad,2024-03-07,2024,3,7,174,223,23,9,1.08,158,Poor,32
Hyderabad,2024-03-08,2024,3,8,98,113,42,23,1.47,91,Moderate,18
Hyderabad,2024-03-09,2024,3,9,48,118,79,19,1.4,75,Moderate,15
Hyderabad,2024-03-10,2024,3,10,170,189,63,21,1.2,154,Poor,31
Hyderabad,2024-03-11,2024,3,11,255,309,39,14,2.36,228,Very Poor,46
Hyderabad,2024-03-12,2024,3,12,176,187,45,23,0.53,153,Poor,31
Hyderabad,2024-03-13,2024,3,13,57,69,89,6,2.25,67,Moderate,13
Hyderabad,2024-03-14,2024,3,14,190,261,80,33,0.95,189,Poor,38
Hyderabad,2024-03-15,2024,3,15,147,249,53,9,0.45,158,Poor,32
Hyderabad,2024-03-16,2024,3,16,177,215,35,23,2.28,160,Poor,32
Hyderabad,2024-03-17,2024,3,17,241,303,39,7,2.3,219,Very Poor,44
Hyderabad,2024-03-18,2024,3,18,282,340,82,17,1.89,259,Very Poor,52
Hyderabad,2024-03-19,2024,3,19,146,224,36,12,1.05,147,Poor,29
Hyderabad,2024-03-20,2024,3,20,288,360,44,12,2.16,260,Very Poor,52
Hyderabad,2024-03-21,2024,3,21,60,99,30,16,1.68,65,Moderate,13
Hyderabad,2024-03-22,2024,3,22,197,247,75,38,1.72,187,Poor,37
Hyderabad,2024-03-23,2024,3,23,215,311,34,34,1.04,207,Very Poor,41
Hyderabad,2024-03-24,2024,3,24,158,260,26,30,0.61,162,Poor,32
Hyderabad,2024-03-25,2024,3,25,298,363,61,24,0.94,270,Very Poor,54
Hyderabad,2024-03-26,2024,3,26,107,147,36,6,2.16,104,Poor,21
Hyderabad,2024-03-27,2024,3,27,279,301,44,12,1.39,238,Very Poor,48
Hyderabad,2024-03-28,2024,3,28,50,69,30,14,0.92,51,Moderate,10
Hyderabad,2024-03-29,2024,3,29,167,250,38,38,2.14,166,Poor,33
Hyderabad,2024-03-30,2024,3,30,80,161,80,10,0.52,104,Poor,21
Hyderabad,2024-03-31,2024,3,31,262,377,72,25,0.61,258,Very Poor,52
Hyderabad,2024-04-01,2024,4,1,101,198,19,31,2.44,113,Poor,23
Hyderabad,2024-04-02,2024,4,2,164,238,73,30,1.88,167,Poor,33
Hyderabad,2024-04-03,2024,4,3,52,123,56,35,0.47,74,Moderate,15
Hyderabad,2024-04-04,2024,4,4,95,187,34,36,2.31,110,Poor,22
Hyderabad,2024-04-05,2024,4,5,111,121,60,10,0.78,103,Poor,21
Hyderabad,2024-04-06,2024,4,6,152,250,48,27,0.66,160,Poor,32
Hyderabad,2024-04-07,2024,4,7,23,79,30,6,1.41,41,Good,8
Hyderabad,2024-04-08,2024,4,8,68,93,26,24,1.6,67,Moderate,13
Hyderabad,2024-04-09,2024,4,9,94,137,42,30,0.55,96,Moderate,19
Hyderabad,2024-04-10,2024,4,10,106,156,67,38,1.93,113,Poor,23
Hyderabad,2024-04-11,2024,4,11,285,309,51,33,2.4,245,Very Poor,49
Hyderabad,2024-04-12,2024,4,12,36,105,18,13,1.83,53,Moderate,11
Hyderabad,2024-04-13,2024,4,13,67,127,79,14,0.88,87,Moderate,17
Hyderabad,2024-04-14,2024,4,14,265,296,86,20,0.88,238,Very Poor,48
Hyderabad,2024-04-15,2024,4,15,240,255,35,15,1.07,203,Very Poor,41
Hyderabad,2024-04-16,2024,4,16,278,339,83,5,0.92,257,Very Poor,51
Hyderabad,2024-04-17,2024,4,17,269,354,23,29,0.5,245,Very Poor,49
Hyderabad,2024-04-18,2024,4,18,175,255,19,6,1.72,167,Poor,33
Hyderabad,2024-04-19,2024,4,19,33,58,63,21,1.41,46,Good,9
Hyderabad,2024-04-20,2024,4,20,38,113,48,13,0.91,62,Moderate,12
Hyderabad,2024-04-21,2024,4,21,131,158,32,25,0.65,119,Poor,24
Hyderabad,2024-04-22,2024,4,22,124,201,34,36,0.63,129,Poor,26
Hyderabad,2024-04-23,2024,4,23,142,241,70,38,2.03,157,Poor,31
Hyderabad,2024-04-24,2024,4,24,277,388,14,9,2.06,257,Very Poor,51
Hyderabad,2024-04-25,2024,4,25,152,220,77,13,1.85,157,Poor,31
Hyderabad,2024-04-26,2024,4,26,157,246,70,14,1.19,166,Poor,33
Hyderabad,2024-04-27,2024,4,27,132,146,79,29,0.91,125,Poor,25
Hyderabad,2024-04-28,2024,4,28,151,264,57,36,2.07,166,Poor,33
Hyderabad,2024-04-29,2024,4,29,199,307,83,38,1.21,208,Very Poor,42
Hyderabad,2024-04-30,2024,4,30,190,309,25,23,0.67,192,Poor,38
Hyderabad,2024-05-01,2024,5,1,114,164,56,34,1.16,117,Poor,23
Hyderabad,2024-05-02,2024,5,2,202,306,28,39,2.47,198,Poor,40
Hyderabad,2024-05-03,2024,5,3,87,124,27,30,1.42,86,Moderate,17
Hyderabad,2024-05-04,2024,5,4,138,204,15,5,0.9,133,Poor,27
Hyderabad,2024-05-05,2024,5,5,70,186,34,23,0.87,97,Moderate,19
Hyderabad,2024-05-06,2024,5,6,287,329,80,21,2.37,258,Very Poor,52
Hyderabad,2024-05-07,2024,5,7,141,160,40,10,1.23,126,Poor,25
Hyderabad,2024-05-08,2024,5,8,229,300,89,12,1.82,222,Very Poor,44
Hyderabad,2024-05-09,2024,5,9,235,324,20,36,0.8,218,Very Poor,44
Hyderabad,2024-05-10,2024,5,10,54,96,27,17,1.25,61,Moderate,12
Hyderabad,2024-05-11,2024,5,11,20,92,43,14,2.1,46,Good,9
Hyderabad,2024-05-12,2024,5,12,282,347,89,33,1.57,262,Very Poor,52
Hyderabad,2024-05-13,2024,5,13,231,266,21,25,1.94,199,Poor,40
Hyderabad,2024-05-14,2024,5,14,77,140,43,11,0.92,89,Moderate,18
Hyderabad,2024-05-15,2024,5,15,290,364,34,19,1.64,261,Very Poor,52
Hyderabad,2024-05-16,2024,5,16,199,287,30,11,2.07,191,Poor,38
Hyderabad,2024-05-17,2024,5,17,112,217,41,9,0.61,129,Poor,26
Hyderabad,2024-05-18,2024,5,18,105,132,65,28,1.93,105,Poor,21
Hyderabad,2024-05-19,2024,5,19,73,97,78,7,0.85,81,Moderate,16
Hyderabad,2024-05-20,2024,5,20,199,295,37,34,0.42,195,Poor,39
Hyderabad,2024-05-21,2024,5,21,263,308,42,30,0.62,232,Very Poor,46
Hyderabad,2024-05-22,2024,5,22,292,341,16,12,2.07,251,Very Poor,50
Hyderabad,2024-05-23,2024,5,23,75,115,68,16,0.45,85,Moderate,17
Hyderabad,2024-05-24,2024,5,24,127,219,72,14,1.78,143,Poor,29
Hyderabad,2024-05-25,2024,5,25,252,332,63,18,1.44,238,Very Poor,48
Hyderabad,2024-05-26,2024,5,26,48,131,82,14,1.47,79,Moderate,16
Hyderabad,2024-05-27,2024,5,27,114,140,18,37,0.78,102,Poor,20
Hyderabad,2024-05-28,2024,5,28,284,300,25,23,1.09,237,Very Poor,47
Hyderabad,2024-05-29,2024,5,29,133,153,85,17,2.28,129,Poor,26
Hyderabad,2024-05-30,2024,5,30,104,187,29,32,0.6,113,Poor,23
Hyderabad,2024-05-31,2024,5,31,56,77,49,6,0.84,60,Moderate,12
Hyderabad,2024-06-01,2024,6,1,125,143,71,26,0.85,119,Poor,24
Hyderabad,2024-06-02,2024,6,2,276,329,31,23,1.99,242,Very Poor,48
Hyderabad,2024-06-03,2024,6,3,134,210,51,22,1.74,140,Poor,28
Hyderabad,2024-06-04,2024,6,4,165,241,12,29,1.97,157,Poor,31
Hyderabad,2024-06-05,2024,6,5,82,182,61,29,1.86,107,Poor,21
Hyderabad,2024-06-06,2024,6,6,91,109,46,34,0.84,87,Moderate,17
Hyderabad,2024-06-07,2024,6,7,171,288,30,10,1.3,177,Poor,35
Hyderabad,2024-06-08,2024,6,8,264,382,51,8,2.38,256,Very Poor,51
Hyderabad,2024-06-09,2024,6,9,36,130,66,30,2.13,70,Moderate,14
Hyderabad,2024-06-10,2024,6,10,192,292,89,30,2.43,201,Very Poor,40
Hyderabad,2024-06-11,2024,6,11,50,106,15,12,1.38,59,Moderate,12
Hyderabad,2024-06-12,2024,6,12,127,189,23,20,0.5,124,Poor,25
Hyderabad,2024-06-13,2024,6,13,93,183,21,10,1.13,105,Poor,21
Hyderabad,2024-06-14,2024,6,14,60,122,38,10,1.51,74,Moderate,15
Hyderabad,2024-06-15,2024,6,15,268,341,33,29,1.16,242,Very Poor,48
Hyderabad,2024-06-16,2024,6,16,99,114,46,25,1.88,92,Moderate,18
Hyderabad,2024-06-17,2024,6,17,185,235,23,11,0.64,167,Poor,33
Hyderabad,2024-06-18,2024,6,18,84,186,61,35,1.23,110,Poor,22
Hyderabad,2024-06-19,2024,6,19,226,317,39,38,0.76,215,Very Poor,43
Hyderabad,2024-06-20,2024,6,20,246,294,81,22,1.08,227,Very Poor,45
Hyderabad,2024-06-21,2024,6,21,159,217,40,32,1.81,152,Poor,30
Hyderabad,2024-06-22,2024,6,22,111,184,86,29,1.39,127,Poor,25
Hyderabad,2024-06-23,2024,6,23,257,273,15,28,2.41,213,Very Poor,43
Hyderabad,2024-06-24,2024,6,24,247,265,45,33,2.2,212,Very Poor,42
Hyderabad,2024-06-25,2024,6,25,210,288,62,30,1.15,203,Very Poor,41
Hyderabad,2024-06-26,2024,6,26,176,191,16,22,1.47,148,Poor,30
Hyderabad,2024-06-27,2024,6,27,57,125,10,8,2.46,68,Moderate,14
Hyderabad,2024-06-28,2024,6,28,54,150,69,30,0.5,85,Moderate,17
Hyderabad,2024-06-29,2024,6,29,271,288,89,7,1.19,239,Very Poor,48
Hyderabad,2024-06-30,2024,6,30,161,266,35,10,0.67,167,Poor,33
Hyderabad,2024-07-01,2024,7,1,187,247,14,17,1.05,170,Poor,34
Hyderabad,2024-07-02,2024,7,2,276,362,63,15,0.5,259,Very Poor,52
Hyderabad,2024-07-03,2024,7,3,51,148,37,18,0.8,77,Moderate,15
Hyderabad,2024-07-04,2024,7,4,247,347,88,31,0.83,245,Very Poor,49
Hyderabad,2024-07-05,2024,7,5,124,225,34,37,1.59,136,Poor,27
Hyderabad,2024-07-06,2024,7,6,155,212,23,5,2.05,145,Poor,29
Hyderabad,2024-07-07,2024,7,7,154,242,58,17,2.38,161,Poor,32
Hyderabad,2024-07-08,2024,7,8,75,99,66,39,2.17,80,Moderate,16
Hyderabad,2024-07-09,2024,7,9,163,180,54,35,1.99,146,Poor,29
Hyderabad,2024-07-10,2024,7,10,201,224,68,34,0.61,181,Poor,36
Hyderabad,2024-07-11,2024,7,11,174,230,89,10,0.6,173,Poor,35
Hyderabad,2024-07-12,2024,7,12,37,62,21,24,0.76,41,Good,8
Hyderabad,2024-07-13,2024,7,13,251,319,31,37,2.04,227,Very Poor,45
Hyderabad,2024-07-14,2024,7,14,48,143,54,17,0.63,77,Moderate,15
Hyderabad,2024-07-15,2024,7,15,43,67,45,17,0.47,50,Good,10
Hyderabad,2024-07-16,2024,7,16,219,329,87,16,0.58,225,Very Poor,45
Hyderabad,2024-07-17,2024,7,17,80,193,49,33,2.22,107,Poor,21
Hyderabad,2024-07-18,2024,7,18,276,319,77,28,1.57,249,Very Poor,50
Hyderabad,2024-07-19,2024,7,19,278,395,60,19,1.68,269,Very Poor,54
Hyderabad,2024-07-20,2024,7,20,265,367,68,10,0.4,256,Very Poor,51
Hyderabad,2024-07-21,2024,7,21,79,110,33,21,0.79,79,Moderate,16
Hyderabad,2024-07-22,2024,7,22,197,217,65,11,1.84,176,Poor,35
Hyderabad,2024-07-23,2024,7,23,88,205,57,25,2.34,116,Poor,23
Hyderabad,2024-07-24,2024,7,24,34,112,86,16,1.29,67,Moderate,13
Hyderabad,2024-07-25,2024,7,25,56,71,80,30,1.42,65,Moderate,13
Hyderabad,2024-07-26,2024,7,26,27,109,13,25,1.83,48,Good,10
Hyderabad,2024-07-27,2024,7,27,44,156,24,39,1.57,73,Moderate,15
Hyderabad,2024-07-28,2024,7,28,204,255,56,32,0.69,189,Poor,38
Hyderabad,2024-07-29,2024,7,29,72,165,43,16,1.79,94,Moderate,19
Hyderabad,2024-07-30,2024,7,30,216,327,39,28,1.78,213,Very Poor,43
Hyderabad,2024-07-31,2024,7,31,26,71,47,20,2.09,43,Good,9
Hyderabad,2024-08-01,2024,8,1,240,293,24,33,0.59,212,Very Poor,42
Hyderabad,2024-08-02,2024,8,2,68,98,24,18,2.48,68,Moderate,14
Hyderabad,2024-08-03,2024,8,3,34,149,72,8,2.02,76,Moderate,15
Hyderabad,2024-08-04,2024,8,4,112,226,62,13,1.78,136,Poor,27
Hyderabad,2024-08-05,2024,8,5,139,200,52,11,0.57,139,Poor,28
Hyderabad,2024-08-06,2024,8,6,279,357,14,15,0.82,249,Very Poor,50
Hyderabad,2024-08-07,2024,8,7,239,328,50,34,1,227,Very Poor,45
Hyderabad,2024-08-08,2024,8,8,21,140,76,25,0.96,67,Moderate,13
Hyderabad,2024-08-09,2024,8,9,264,355,78,13,0.53,254,Very Poor,51
Hyderabad,2024-08-10,2024,8,10,45,136,12,13,0.62,65,Moderate,13
Hyderabad,2024-08-11,2024,8,11,68,94,72,27,2.03,76,Moderate,15
